uuid,creation_date,frequency,day,updated_at,next_payment_day,status,user.id,event.timestamp,event.name,allowance.scheduled.frequency,allowance.scheduled.day,allowance.amount,calculated_next_payment_day
79f3c73f-6005-4adb-b78c-a2dc30b6dcf3,2024-11-19 00:48:05,monthly,fifteenth_day,2024-11-19 07:17:30.091434506+00:00,15,enabled,79f3c73f-6005-4adb-b78c-a2dc30b6dcf3,2024-11-18 23:17:30,allowance.edited,monthly,fifteenth_day,10.0,30.0
62cc0884-c7c9-4253-80c9-140f61305757,2024-11-19 00:47:07,monthly,fifteenth_day,2024-11-19 07:17:11.988957740+00:00,15,enabled,62cc0884-c7c9-4253-80c9-140f61305757,2024-11-18 23:17:12,allowance.edited,monthly,fifteenth_day,10.0,30.0
410a9b1e-093e-4c0c-9a7d-efdf78af81ab,2024-11-13 13:18:20,biweekly,sunday,2024-12-01 08:11:50.630258801+00:00,15,enabled,410a9b1e-093e-4c0c-9a7d-efdf78af81ab,2024-11-18 21:52:14,allowance.edited,biweekly,monday,2.0,2.0
9df3a888-d524-4d02-9f1b-edf0c71362a2,2024-11-18 22:41:19,monthly,first_day,2024-12-01 08:01:47.575071745+00:00,1,enabled,9df3a888-d524-4d02-9f1b-edf0c71362a2,2024-11-18 17:41:19,allowance.created,monthly,first_day,9.0,2.0
f1e40858-27e2-4554-a956-14113786e433,2024-11-18 22:40:58,monthly,first_day,2024-12-01 08:01:51.525985596+00:00,1,enabled,f1e40858-27e2-4554-a956-14113786e433,2024-11-18 17:40:58,allowance.created,monthly,first_day,9.0,2.0
c7b13ee5-8449-4380-8d6d-55b06b4b20dc,2024-11-18 22:20:07,biweekly,friday,2024-11-19 01:20:55.307085113+00:00,29,enabled,c7b13ee5-8449-4380-8d6d-55b06b4b20dc,2024-11-18 17:20:25,allowance.edited,daily,daily,5.0,26.0
4ddd34a0-e17f-4c79-ac49-b558c5834a03,2024-11-18 21:42:08,monthly,first_day,2024-12-01 08:00:32.970075346+00:00,1,enabled,4ddd34a0-e17f-4c79-ac49-b558c5834a03,2024-11-18 16:42:08,allowance.created,monthly,first_day,5.0,2.0
bbf6bba9-bf19-42b2-8808-b378a379ce90,2024-11-18 21:07:10,weekly,monday,2024-12-02 08:00:35.843012204+00:00,9,enabled,bbf6bba9-bf19-42b2-8808-b378a379ce90,2024-11-18 16:07:33,allowance.edited,weekly,monday,5.0,25.0
26933d07-d54b-42e8-a66e-9e56c0844098,2024-11-18 21:00:02,weekly,sunday,2024-12-01 08:00:31.892861955+00:00,8,enabled,26933d07-d54b-42e8-a66e-9e56c0844098,2024-11-18 16:00:23,allowance.edited,weekly,sunday,5.0,1.0
554edf9f-4576-4cfa-9c61-7ce436bc08ef,2024-11-18 21:00:15,weekly,sunday,2024-12-01 08:00:30.286830062+00:00,8,enabled,554edf9f-4576-4cfa-9c61-7ce436bc08ef,2024-11-18 16:00:15,allowance.created,weekly,sunday,5.0,1.0
3cf25f17-9210-4c6e-94da-4ea7683c24f2,2024-11-18 20:23:54,monthly,first_day,2024-12-01 08:00:33.818306081+00:00,1,enabled,3cf25f17-9210-4c6e-94da-4ea7683c24f2,2024-11-18 15:23:54,allowance.created,monthly,first_day,1.0,2.0
01106e64-11a5-412c-8720-face21625daa,2024-11-13 15:14:27,weekly,saturday,2024-11-30 08:00:34.544944130+00:00,7,enabled,01106e64-11a5-412c-8720-face21625daa,2024-11-18 11:44:53,allowance.edited,weekly,saturday,10.0,30.0
5972b8e0-4b5b-4946-96da-1705b87b4caf,2024-11-18 15:49:29,monthly,first_day,2024-11-18 18:58:13.883433287+00:00,1,enabled,5972b8e0-4b5b-4946-96da-1705b87b4caf,2024-11-18 10:58:14,allowance.edited,monthly,first_day,10.0,2.0
db11fd4a-163c-4e9f-a6c7-fbc4940530c2,2024-11-18 15:37:52,weekly,friday,2024-11-29 08:00:43.085333331+00:00,6,enabled,db11fd4a-163c-4e9f-a6c7-fbc4940530c2,2024-11-18 10:38:03,allowance.edited,weekly,friday,10.0,29.0
45a62133-c35e-418b-8ee7-21f46f8c0c50,2024-11-18 14:34:48,weekly,friday,2024-11-18 14:34:48,22,enabled,45a62133-c35e-418b-8ee7-21f46f8c0c50,2024-11-18 09:34:49,allowance.created,weekly,friday,20.0,29.0
54b6c5c8-dbb3-49b6-b242-68019e3a3e05,2024-11-18 13:34:36,weekly,wednesday,2024-11-27 08:00:33.625430017+00:00,4,enabled,54b6c5c8-dbb3-49b6-b242-68019e3a3e05,2024-11-18 08:34:36,allowance.created,weekly,wednesday,20.0,27.0
8aa1bbb5-2e65-475c-a699-a81c9e51dfd3,2024-11-18 12:30:19,biweekly,friday,2024-11-26 08:45:19.814850100+00:00,6,enabled,8aa1bbb5-2e65-475c-a699-a81c9e51dfd3,2024-11-18 07:30:19,allowance.created,biweekly,tuesday,30.0,26.0
29ee40d7-356a-4e62-ad0d-b856b59dc7ef,2024-11-18 10:24:20,biweekly,friday,2024-11-29 08:00:30.167375312+00:00,13,enabled,29ee40d7-356a-4e62-ad0d-b856b59dc7ef,2024-11-18 05:24:20,allowance.created,biweekly,friday,10.0,29.0
d2e5131d-1964-4515-b3cc-cef3f0f24a3b,2024-11-18 04:14:03,biweekly,friday,2024-11-29 08:00:56.856596478+00:00,13,enabled,d2e5131d-1964-4515-b3cc-cef3f0f24a3b,2024-11-17 23:14:03,allowance.created,biweekly,friday,20.0,29.0
114111fd-2233-463e-a606-36ef646ead09,2024-11-18 04:13:50,biweekly,friday,2024-11-29 08:00:23.175551500+00:00,13,enabled,114111fd-2233-463e-a606-36ef646ead09,2024-11-17 23:13:50,allowance.created,biweekly,friday,20.0,29.0
dba5ad80-40eb-44b2-a294-952be036ab01,2024-11-18 01:40:58,weekly,friday,2024-11-29 08:00:46.336704599+00:00,6,enabled,dba5ad80-40eb-44b2-a294-952be036ab01,2024-11-17 20:40:59,allowance.created,weekly,friday,15.0,22.0
d067a6f6-81f3-4eb7-af82-a0c498971960,2024-11-17 17:19:41,weekly,monday,2024-11-18 03:41:30.206239287+00:00,25,enabled,d067a6f6-81f3-4eb7-af82-a0c498971960,2024-11-17 19:41:30,allowance.edited,weekly,monday,5.0,18.0
919436cc-5f02-43d1-9636-d72e1490bb3d,2024-11-17 23:07:28,biweekly,monday,2024-11-17 23:07:28,2,enabled,919436cc-5f02-43d1-9636-d72e1490bb3d,2024-11-17 18:07:28,allowance.created,biweekly,monday,20.0,25.0
61967723-ff65-4f95-b9ad-6509ceeb8a21,2024-11-17 22:43:16,weekly,friday,2024-11-29 08:00:31.347708283+00:00,6,enabled,61967723-ff65-4f95-b9ad-6509ceeb8a21,2024-11-17 17:43:16,allowance.created,weekly,friday,25.0,22.0
14a3d972-0c33-4afe-9db7-5dd17a0e53a2,2024-11-17 21:43:12,biweekly,wednesday,2024-11-27 08:00:31.351869952+00:00,11,enabled,14a3d972-0c33-4afe-9db7-5dd17a0e53a2,2024-11-17 16:43:12,allowance.created,biweekly,wednesday,20.0,27.0
ee5f4573-af1c-4400-bcc3-c1377cd31cd3,2024-11-17 21:01:26,weekly,monday,2024-12-02 08:00:31.669162684+00:00,9,enabled,ee5f4573-af1c-4400-bcc3-c1377cd31cd3,2024-11-17 16:01:27,allowance.created,weekly,monday,10.0,18.0
a5c7f9e2-11e7-4639-90be-2c71e21a9aa2,2024-11-17 20:35:21,biweekly,sunday,2024-11-17 23:37:31.596845115+00:00,1,enabled,a5c7f9e2-11e7-4639-90be-2c71e21a9aa2,2024-11-17 15:35:21,allowance.created,biweekly,monday,5.0,25.0
42246e79-72ec-4363-b916-884add8ef40a,2024-11-17 20:15:45,biweekly,monday,2024-11-25 08:00:24.646419967+00:00,9,enabled,42246e79-72ec-4363-b916-884add8ef40a,2024-11-17 15:15:46,allowance.created,biweekly,monday,26.0,25.0
3bfa1f57-76cb-459a-9a48-ec63f80b56a4,2024-10-03 13:44:36,biweekly,tuesday,2024-11-26 08:00:29.580186618+00:00,10,enabled,3bfa1f57-76cb-459a-9a48-ec63f80b56a4,2024-11-17 14:55:41,allowance.edited,biweekly,tuesday,10.0,26.0
6ef09e0d-5512-483e-8c53-55ac95826e37,2024-11-17 18:19:43,weekly,thursday,2024-11-28 08:00:30.240709109+00:00,5,enabled,6ef09e0d-5512-483e-8c53-55ac95826e37,2024-11-17 13:31:51,allowance.edited,weekly,thursday,10.0,21.0
4b348234-3977-42ed-acfa-c9d53fcbe1ba,2024-11-17 16:57:09,biweekly,thursday,2024-11-28 08:00:26.834616819+00:00,12,enabled,4b348234-3977-42ed-acfa-c9d53fcbe1ba,2024-11-17 11:57:09,allowance.created,biweekly,thursday,20.0,28.0
42f61042-3d31-42ff-9f1a-508716069464,2024-11-01 22:50:10,weekly,wednesday,2024-11-17 19:28:50.162071663+00:00,20,enabled,42f61042-3d31-42ff-9f1a-508716069464,2024-11-17 11:27:56,allowance.edited,weekly,sunday,48.0,24.0
e7f3a4c3-443d-4763-8088-23545ef658fa,2024-11-17 13:49:44,monthly,first_day,2024-12-01 08:01:49.419853414+00:00,1,enabled,e7f3a4c3-443d-4763-8088-23545ef658fa,2024-11-17 08:49:44,allowance.created,monthly,first_day,8.0,2.0
7a63a92d-7a4d-4180-a0a4-b60ff767271f,2024-11-17 12:45:25,monthly,first_day,2024-12-01 08:00:39.661977383+00:00,1,enabled,7a63a92d-7a4d-4180-a0a4-b60ff767271f,2024-11-17 07:45:25,allowance.created,monthly,first_day,100.0,2.0
738dd220-1ba0-4cf9-86bf-eaaa76f9990e,2024-11-17 12:06:23,weekly,friday,2024-11-29 08:00:41.936057911+00:00,6,enabled,738dd220-1ba0-4cf9-86bf-eaaa76f9990e,2024-11-17 07:06:38,allowance.edited,weekly,friday,14.0,22.0
73d01b1c-0368-46ee-9968-5d3c1018ddf9,2024-11-17 11:58:55,monthly,fifteenth_day,2024-11-17 11:58:55,15,enabled,73d01b1c-0368-46ee-9968-5d3c1018ddf9,2024-11-17 06:58:56,allowance.created,monthly,fifteenth_day,5.0,30.0
b4a9f94d-9ae2-4016-830b-7b1f24915149,2024-11-17 10:59:08,weekly,sunday,2024-12-01 08:01:49.136679561+00:00,8,enabled,b4a9f94d-9ae2-4016-830b-7b1f24915149,2024-11-17 05:59:23,allowance.edited,weekly,sunday,10.0,24.0
e6b8cfab-0a8c-4620-a18a-66b15dd6cd40,2024-11-16 05:32:32,weekly,sunday,2024-12-01 08:01:48.334710299+00:00,8,enabled,e6b8cfab-0a8c-4620-a18a-66b15dd6cd40,2024-11-17 04:30:59,allowance.edited,weekly,sunday,5.0,24.0
367cdb39-1606-4958-999b-54da52b5e900,2024-11-17 09:22:19,weekly,friday,2024-11-29 08:00:27.195827323+00:00,6,enabled,367cdb39-1606-4958-999b-54da52b5e900,2024-11-17 04:22:19,allowance.created,weekly,friday,5.0,22.0
a5eccf41-6a83-47a2-a270-4cc5b3a5690a,2024-11-17 07:57:45,biweekly,monday,2024-11-25 10:29:48.528149679+00:00,9,enabled,a5eccf41-6a83-47a2-a270-4cc5b3a5690a,2024-11-17 03:05:28,allowance.edited,biweekly,monday,30.0,25.0
5550e9b2-2849-4b6f-933a-ceb15c23669e,2024-11-17 03:16:49,monthly,fifteenth_day,2024-11-17 03:16:49,15,enabled,5550e9b2-2849-4b6f-933a-ceb15c23669e,2024-11-16 22:16:49,allowance.created,monthly,fifteenth_day,7.0,30.0
b1f0c121-edbf-464f-ae78-a6df35e77033,2024-11-17 01:34:24,weekly,sunday,2024-12-01 08:01:45.708563990+00:00,8,enabled,b1f0c121-edbf-464f-ae78-a6df35e77033,2024-11-16 20:34:36,allowance.edited,weekly,sunday,11.0,24.0
808ec6b9-f29c-46cb-a729-17626057b53b,2024-11-17 00:42:03,monthly,fifteenth_day,2024-11-17 19:30:08.918407595+00:00,15,enabled,808ec6b9-f29c-46cb-a729-17626057b53b,2024-11-16 19:42:04,allowance.created,monthly,fifteenth_day,5.0,30.0
9ad783f3-11bd-4929-bbdc-b30804650f99,2024-11-16 21:25:34,biweekly,friday,2024-11-29 08:00:46.292972968+00:00,13,enabled,9ad783f3-11bd-4929-bbdc-b30804650f99,2024-11-16 18:11:16,allowance.edited,biweekly,friday,20.0,29.0
5d89c17c-5acf-494a-af9a-16d19ef0e582,2024-11-16 20:12:06,weekly,monday,2024-11-18 08:00:29.556226673+00:00,25,enabled,5d89c17c-5acf-494a-af9a-16d19ef0e582,2024-11-16 15:12:06,allowance.created,weekly,monday,7.0,18.0
0e9b9247-c892-40d7-8b2b-b6453f79569d,2024-11-16 17:25:40,monthly,first_day,2024-11-16 17:25:40,1,enabled,0e9b9247-c892-40d7-8b2b-b6453f79569d,2024-11-16 12:25:40,allowance.created,monthly,first_day,10.0,2.0
9489a64f-6996-4e93-a601-6ac30e139c3f,2024-11-16 15:38:59,weekly,friday,2024-11-22 08:00:41.725332095+00:00,29,enabled,9489a64f-6996-4e93-a601-6ac30e139c3f,2024-11-16 10:41:42,allowance.edited,weekly,friday,29.0,22.0
2c780af8-8de0-49d6-baba-00cab2a32c6a,2024-11-16 13:57:26,daily,daily,2024-11-16 17:05:49.686380807+00:00,17,enabled,2c780af8-8de0-49d6-baba-00cab2a32c6a,2024-11-16 09:05:50,allowance.edited,daily,daily,1.0,24.0
a725ed36-fd65-4ce7-b465-be3a1d6667e3,2024-11-16 13:57:49,biweekly,friday,2024-11-16 17:06:09.985633263+00:00,29,enabled,a725ed36-fd65-4ce7-b465-be3a1d6667e3,2024-11-16 08:59:26,allowance.edited,weekly,saturday,5.0,23.0
57b7d6b1-5c0a-41ad-9538-ec08c3bccc98,2024-11-08 20:42:18,weekly,sunday,2024-11-16 16:37:39.143278094+00:00,17,enabled,57b7d6b1-5c0a-41ad-9538-ec08c3bccc98,2024-11-16 08:37:39,allowance.edited,weekly,sunday,5.0,24.0
a9dcd6b7-23f5-4ee2-84f3-a4a4ec807d40,2024-11-08 20:41:26,weekly,sunday,2024-12-01 08:01:45.674829548+00:00,8,enabled,a9dcd6b7-23f5-4ee2-84f3-a4a4ec807d40,2024-11-16 08:37:18,allowance.edited,weekly,sunday,5.0,24.0
99e1d824-56ed-46ac-b516-3374465a323d,2024-11-16 13:08:57,weekly,monday,2024-12-02 08:00:35.276788352+00:00,9,enabled,99e1d824-56ed-46ac-b516-3374465a323d,2024-11-16 08:08:56,allowance.created,weekly,monday,20.0,18.0
3467b571-23bc-4439-96c0-78b204456c1a,2024-11-16 11:11:01,weekly,friday,2024-11-29 08:00:26.296559964+00:00,6,enabled,3467b571-23bc-4439-96c0-78b204456c1a,2024-11-16 06:11:01,allowance.created,weekly,friday,10.0,22.0
2395d2cc-4425-4c12-9f38-d0a592a9f112,2024-11-16 11:09:09,weekly,monday,2024-12-02 08:00:24.576497201+00:00,9,enabled,2395d2cc-4425-4c12-9f38-d0a592a9f112,2024-11-16 06:09:09,allowance.created,weekly,monday,5.0,18.0
606baf94-8cf1-4ee0-891c-ec7e18a4e039,2024-11-16 10:39:22,biweekly,sunday,2024-11-24 08:00:32.516042894+00:00,8,enabled,606baf94-8cf1-4ee0-891c-ec7e18a4e039,2024-11-16 05:39:49,allowance.edited,biweekly,sunday,5.0,24.0
69686cac-d1c0-4989-b1d2-e7e458f4dd9b,2024-11-16 09:55:06,biweekly,monday,2024-11-25 08:00:27.129593101+00:00,9,enabled,69686cac-d1c0-4989-b1d2-e7e458f4dd9b,2024-11-16 04:55:06,allowance.created,biweekly,monday,20.0,25.0
b8125cbd-87b6-41f4-b96a-2296b9069712,2024-11-16 00:53:22,monthly,first_day,2024-11-16 00:53:22,1,enabled,b8125cbd-87b6-41f4-b96a-2296b9069712,2024-11-15 19:53:22,allowance.created,monthly,first_day,5.0,2.0
4d8ba9ec-d141-4e0b-b4db-a037777424f2,2024-11-16 00:24:13,biweekly,friday,2024-11-29 08:00:38.018977779+00:00,13,enabled,4d8ba9ec-d141-4e0b-b4db-a037777424f2,2024-11-15 19:24:13,allowance.created,biweekly,friday,12.0,29.0
c9df67ce-04fe-4bbb-b137-c4e551722daa,2024-09-27 17:23:53,biweekly,friday,2024-11-25 08:00:36.851495899+00:00,6,enabled,c9df67ce-04fe-4bbb-b137-c4e551722daa,2024-11-15 18:48:24,allowance.edited,biweekly,friday,9.0,29.0
675a7e38-35f0-40f3-b09a-daf293ceecd2,2024-10-31 19:06:23,weekly,monday,2024-12-02 08:00:30.303539777+00:00,9,enabled,675a7e38-35f0-40f3-b09a-daf293ceecd2,2024-11-15 17:17:39,allowance.edited,weekly,monday,10.0,18.0
ca187005-6f61-4f42-9c41-ff84302d815c,2024-11-15 21:05:55,biweekly,sunday,2024-11-24 08:00:28.151941854+00:00,8,enabled,ca187005-6f61-4f42-9c41-ff84302d815c,2024-11-15 16:05:56,allowance.created,biweekly,sunday,10.0,24.0
d769685e-9046-4ffe-a51d-829ec7f1d877,2024-10-12 17:58:52,weekly,friday,2024-11-22 17:19:49.376891313+00:00,29,enabled,d769685e-9046-4ffe-a51d-829ec7f1d877,2024-11-15 15:25:24,allowance.edited,weekly,friday,10.0,22.0
0d9909ac-8074-4468-afcc-5e2ecdc125ca,2024-11-15 19:55:41,weekly,friday,2024-11-29 08:00:27.302353762+00:00,6,enabled,0d9909ac-8074-4468-afcc-5e2ecdc125ca,2024-11-15 14:55:41,allowance.created,weekly,friday,10.0,22.0
2db8b85f-98c3-46c3-8251-16084f90d886,2024-11-15 18:40:42,weekly,friday,2024-11-29 08:00:24.159556545+00:00,6,enabled,2db8b85f-98c3-46c3-8251-16084f90d886,2024-11-15 13:40:42,allowance.created,weekly,friday,10.0,22.0
1de528e7-1c16-4c66-b74a-c51e4d2aaf9a,2024-11-15 18:22:45,weekly,friday,2024-11-29 08:00:25.932940106+00:00,6,enabled,1de528e7-1c16-4c66-b74a-c51e4d2aaf9a,2024-11-15 13:24:12,allowance.edited,weekly,friday,5.0,22.0
0f4983ea-2038-411c-9342-7e1eb80b200c,2024-11-15 18:05:00,weekly,friday,2024-11-29 08:00:26.084788575+00:00,6,enabled,0f4983ea-2038-411c-9342-7e1eb80b200c,2024-11-15 13:05:09,allowance.edited,weekly,friday,15.0,22.0
95a1b8a1-4426-4749-9ed1-3ac323e7928c,2024-10-23 19:52:14,weekly,friday,2024-12-01 08:00:38.299457019+00:00,6,enabled,95a1b8a1-4426-4749-9ed1-3ac323e7928c,2024-11-15 13:04:28,allowance.edited,weekly,friday,15.0,22.0
c8717104-b155-4277-8164-00da5af9cb4c,2024-11-02 11:43:35,weekly,friday,2024-11-29 08:00:42.298978077+00:00,6,enabled,c8717104-b155-4277-8164-00da5af9cb4c,2024-11-15 12:56:22,allowance.edited,weekly,friday,5.0,22.0
c269f4a8-d26a-440e-b312-a12157164f86,2024-11-15 16:15:11,weekly,monday,2024-11-25 08:00:31.408389327+00:00,2,enabled,c269f4a8-d26a-440e-b312-a12157164f86,2024-11-15 11:15:11,allowance.created,weekly,monday,20.0,18.0
ea55e5ea-2ad5-4b49-be00-03597558d95f,2024-11-15 16:15:01,weekly,monday,2024-11-25 08:00:32.837885837+00:00,2,enabled,ea55e5ea-2ad5-4b49-be00-03597558d95f,2024-11-15 11:15:02,allowance.created,weekly,monday,20.0,18.0
ed7249e2-dddf-45c2-ba77-68121592a2f8,2024-11-15 15:32:54,daily,daily,2024-11-16 08:00:28.704261006+00:00,17,enabled,ed7249e2-dddf-45c2-ba77-68121592a2f8,2024-11-15 10:32:54,allowance.created,daily,daily,5.0,23.0
22126883-98d8-4e50-88fa-2f55ec23f6c6,2024-11-15 14:29:00,biweekly,friday,2024-11-29 08:00:40.558765703+00:00,13,enabled,22126883-98d8-4e50-88fa-2f55ec23f6c6,2024-11-15 09:29:01,allowance.created,biweekly,friday,5.0,29.0
f503ae2b-9d17-4d8e-9b2b-5cc79e79c63f,2024-11-15 14:27:54,weekly,friday,2024-11-29 08:00:45.560417656+00:00,6,enabled,f503ae2b-9d17-4d8e-9b2b-5cc79e79c63f,2024-11-15 09:27:54,allowance.created,weekly,friday,15.0,22.0
ddd93497-a256-41f6-b504-e9230d786d6f,2024-09-21 20:03:38,biweekly,friday,2024-11-29 08:00:44.507417767+00:00,13,enabled,ddd93497-a256-41f6-b504-e9230d786d6f,2024-11-15 08:06:55,allowance.edited,biweekly,friday,10.0,29.0
e8419696-be9c-4102-ae45-8318574b7687,2024-11-15 12:24:39,daily,daily,2024-11-15 15:25:14.461382210+00:00,16,enabled,e8419696-be9c-4102-ae45-8318574b7687,2024-11-15 07:25:14,allowance.edited,daily,daily,5.0,23.0
a7982d3d-8137-45a2-86d1-dd337af0b15d,2024-11-15 11:42:35,weekly,friday,2024-11-22 08:00:47.254265183+00:00,29,enabled,a7982d3d-8137-45a2-86d1-dd337af0b15d,2024-11-15 06:42:35,allowance.created,weekly,friday,5.0,22.0
b52296bf-cb1a-40a8-be1a-a3f518a15d7b,2024-11-15 10:55:26,biweekly,friday,2024-11-29 08:00:41.410660826+00:00,13,enabled,b52296bf-cb1a-40a8-be1a-a3f518a15d7b,2024-11-15 05:55:27,allowance.created,biweekly,friday,20.0,29.0
77cdda96-6e5b-47c1-b486-9f06da2c7372,2024-10-20 10:46:52,monthly,first_day,2024-12-01 08:00:40.299599397+00:00,1,enabled,77cdda96-6e5b-47c1-b486-9f06da2c7372,2024-11-15 05:40:25,allowance.edited,monthly,first_day,10.0,2.0
b63bf3ed-bb26-4d45-94ab-0924b74b4eac,2024-11-15 09:58:59,biweekly,friday,2024-11-16 16:31:09.940985368+00:00,29,enabled,b63bf3ed-bb26-4d45-94ab-0924b74b4eac,2024-11-15 04:58:59,allowance.created,biweekly,wednesday,20.0,27.0
d279aac1-d90f-4e56-807b-0d9b1e59a030,2024-11-15 09:56:30,weekly,thursday,2024-11-28 08:00:32.378487064+00:00,5,enabled,d279aac1-d90f-4e56-807b-0d9b1e59a030,2024-11-15 04:56:30,allowance.created,weekly,thursday,25.0,21.0
3fba6647-f605-431c-b035-40a67b38e501,2024-10-23 16:29:37,monthly,fifteenth_day,2024-11-15 12:35:12.535598679+00:00,15,enabled,3fba6647-f605-431c-b035-40a67b38e501,2024-11-15 04:35:12,allowance.edited,monthly,fifteenth_day,5.0,22.0
72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-09-11 16:35:50,weekly,thursday,2024-11-28 08:00:24.576417825+00:00,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-11-15 03:44:26,allowance.edited,weekly,saturday,50.0,23.0
36b0ed2c-7557-4a5e-9677-513efaf80812,2024-11-08 20:30:35,weekly,saturday,2024-11-30 08:00:32.310078861+00:00,7,enabled,36b0ed2c-7557-4a5e-9677-513efaf80812,2024-11-14 23:50:59,allowance.edited,weekly,saturday,5.0,23.0
ad7e3798-a918-4f48-8b6e-9da58942aa01,2024-11-15 03:23:10,biweekly,friday,2024-11-29 08:00:35.361866021+00:00,13,enabled,ad7e3798-a918-4f48-8b6e-9da58942aa01,2024-11-14 22:23:10,allowance.created,biweekly,friday,10.0,22.0
70314bf5-5325-4dab-a8c0-b057efe8a702,2024-11-15 03:21:30,biweekly,friday,2024-11-29 08:00:35.828866772+00:00,13,enabled,70314bf5-5325-4dab-a8c0-b057efe8a702,2024-11-14 22:21:30,allowance.created,biweekly,friday,10.0,22.0
f8c61b4e-8c5a-486b-8e0e-70661d193407,2024-11-15 00:43:53,monthly,first_day,2024-12-01 08:01:52.456226205+00:00,1,enabled,f8c61b4e-8c5a-486b-8e0e-70661d193407,2024-11-14 19:43:53,allowance.created,monthly,first_day,10.0,2.0
c3ba12d1-63a2-40ed-a556-61d3bd27d0b6,2024-11-07 17:06:49,monthly,first_day,2024-12-01 08:01:46.500858560+00:00,1,enabled,c3ba12d1-63a2-40ed-a556-61d3bd27d0b6,2024-11-14 18:44:32,allowance.edited,monthly,first_day,10.0,2.0
2cb3cd03-75f8-429b-9aa9-bd986b7073f1,2024-11-14 22:58:18,daily,daily,2024-11-14 22:58:18,16,enabled,2cb3cd03-75f8-429b-9aa9-bd986b7073f1,2024-11-14 17:58:18,allowance.created,daily,daily,200.0,22.0
74be5e94-e4ee-439e-a2bb-e21332dc6d7c,2024-11-14 22:49:21,biweekly,friday,2024-11-29 08:00:35.233025676+00:00,13,enabled,74be5e94-e4ee-439e-a2bb-e21332dc6d7c,2024-11-14 17:49:21,allowance.created,biweekly,friday,10.0,22.0
09d0b079-d686-4f09-aed7-07d467c1979c,2024-11-14 22:12:21,weekly,thursday,2024-11-28 08:00:29.813684502+00:00,5,enabled,09d0b079-d686-4f09-aed7-07d467c1979c,2024-11-14 17:16:55,allowance.edited,weekly,thursday,5.0,21.0
e3f13153-fd15-441c-99a8-bf60b658dd8e,2024-11-14 22:11:32,weekly,thursday,2024-11-28 08:00:32.764521036+00:00,5,enabled,e3f13153-fd15-441c-99a8-bf60b658dd8e,2024-11-14 17:11:32,allowance.created,weekly,thursday,5.0,21.0
b1663b2c-cd21-4508-9d37-acd20b1731ee,2024-09-28 08:26:13,biweekly,friday,2024-11-25 08:00:29.629199036+00:00,6,enabled,b1663b2c-cd21-4508-9d37-acd20b1731ee,2024-11-14 15:10:25,allowance.edited,biweekly,friday,5.0,22.0
1fb5aa4e-cfc1-4003-8e5c-c53d452f19fa,2024-11-14 19:38:12,biweekly,thursday,2024-11-28 08:00:24.542121408+00:00,12,enabled,1fb5aa4e-cfc1-4003-8e5c-c53d452f19fa,2024-11-14 14:38:13,allowance.created,biweekly,thursday,5.0,28.0
1958d8e3-cb69-4190-a47e-58008d526fc8,2024-11-14 19:37:25,biweekly,tuesday,2024-11-26 08:00:26.493628458+00:00,10,enabled,1958d8e3-cb69-4190-a47e-58008d526fc8,2024-11-14 14:37:25,allowance.created,biweekly,tuesday,5.0,26.0
7461261f-f6cb-41fb-89b4-8f1e0739d33f,2024-11-14 19:33:49,biweekly,thursday,2024-11-28 08:00:33.331114781+00:00,12,enabled,7461261f-f6cb-41fb-89b4-8f1e0739d33f,2024-11-14 14:34:01,allowance.edited,biweekly,thursday,40.0,28.0
30cc457a-c064-4288-b4cc-82542ea6bbfe,2024-11-14 18:11:25,weekly,friday,2024-11-22 19:44:08.530603847+00:00,15,enabled,30cc457a-c064-4288-b4cc-82542ea6bbfe,2024-11-14 13:11:25,allowance.created,weekly,friday,10.0,22.0
7d6a1506-e1da-4d16-8128-20f084024649,2024-11-14 18:04:10,weekly,monday,2024-12-02 08:00:30.719159866+00:00,9,enabled,7d6a1506-e1da-4d16-8128-20f084024649,2024-11-14 13:04:10,allowance.created,weekly,monday,10.0,18.0
902a5e8f-d92d-4ff2-97b3-50e3b769ffcd,2024-11-14 17:31:32,biweekly,wednesday,2024-11-27 08:00:29.117545405+00:00,11,enabled,902a5e8f-d92d-4ff2-97b3-50e3b769ffcd,2024-11-14 12:31:33,allowance.created,biweekly,wednesday,5.0,27.0
76642ab1-6aca-4875-826c-21e503aa52cd,2024-09-06 08:14:55,biweekly,friday,2024-11-29 08:00:36.206495444+00:00,13,enabled,76642ab1-6aca-4875-826c-21e503aa52cd,2024-11-14 12:21:47,allowance.edited,biweekly,friday,15.0,22.0
6d3e8528-dd0e-40fd-9f2c-d3a48ae3bbe6,2024-10-01 21:26:26,weekly,friday,2024-11-29 08:00:31.583762739+00:00,6,enabled,6d3e8528-dd0e-40fd-9f2c-d3a48ae3bbe6,2024-11-14 12:17:31,allowance.edited,weekly,friday,5.0,22.0
fa7342e4-e8e4-4cfa-b18a-d2a28f877350,2024-11-14 17:12:32,monthly,fifteenth_day,2024-11-15 08:01:48.756725507+00:00,15,enabled,fa7342e4-e8e4-4cfa-b18a-d2a28f877350,2024-11-14 12:12:32,allowance.created,monthly,fifteenth_day,10.0,22.0
